sorted,query,city,location_id,coordinates,name,address,website,email,flagged
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",Boss Babe Cosmetics,"1600 E Holt Ave SPC K10, Pomona, CA 91767, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",Shiseido - Bella Ana,"1414 S Azusa Ave, West Covina, CA 91791, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",The makeup store,"5958 Whittier Blvd, East Los Angeles, CA 90022, United States",http://www.themakeupstoreonline.com/,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",Cosmetics and more,"447 S Los Angeles St, Los Angeles, CA 90013, United States",https://shopcosmeticsandmore.com/,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",SEPHORA,"13850 City Center Dr Suite 5040, Chino Hills, CA 91709, United States",https://www.sephora.com/happening/stores/california-chino-hills?utm_source=gmb&utm_medium=Yext,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",SEPHORA,"2061 Montclair Plz Ln, Montclair, CA 91763, United States",https://www.sephora.com/happening/stores/montclair?utm_source=gmb&utm_medium=Yext,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",purePhoria Beauty Store,"6708 Greenleaf Ave, Whittier, CA 90601, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",SEPHORA,"400 S Baldwin Ave Suite 448-L, Arcadia, CA 91007, United States",https://www.sephora.com/happening/stores/arcadia-santa-anita-mall?utm_source=gmb&utm_medium=Yext,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",SEPHORA,"1065 Brea Mall #1023, Brea, CA 92821, United States",https://www.sephora.com/happening/stores/brea-mall?utm_source=gmb&utm_medium=Yext,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",Makeup & Gift Shop,"14343 Don Julian Rd, City of Industry, CA 91746, United States",http://www.makeupgiftshop.com/,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",Anna Cosmetics,"515 S Los Angeles St, Los Angeles, CA 90013, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549","RoseGlamBoutique, ️","1050 Lakes Dr #225, West Covina, CA 91790, United States",http://www.roseglamboutique.com/,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",SEPHORA at Kohl's Buena Park,"8191 La Palma Ave, Buena Park, CA 90620, United States",https://www.sephora.com/happening/stores/kohls-at-buena-park?utm_source=gmb&utm_medium=Yext,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",SEPHORA at Kohl's Lakewood,"2650 E Carson St, Lakewood, CA 90712, United States",https://www.sephora.com/happening/stores/kohls-at-lakewood-ca?utm_source=gmb&utm_medium=Yext,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",Nordstrom,"500 Brea Mall, Brea, CA 92821, United States",https://www.nordstrom.com/store-details/nordstrom-brea-mall?utm_source=google&utm_medium=organic&utm_campaign=fls&utm_content=321&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=fls,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",Ulta Beauty,"342 Lakewood Ctr Mall, Lakewood, CA 90712, United States",https://www.ulta.com/stores/lakewood-ca-730,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",SEPHORA,"230 Americana Way, Glendale, CA 91210, United States",https://www.sephora.com/happening/stores/glendale-americana?utm_source=gmb&utm_medium=Yext,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",Ulta Beauty,"4041 Grand Ave, Chino, CA 91710, United States",https://www.ulta.com/stores/chino-ca-146,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",Ulta Beauty,"8140 E Santa Ana Canyon Rd Unit 174, Anaheim, CA 92808, United States",https://www.ulta.com/stores/anaheim-ca-1736,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",Ulta Beauty,"3393 E Foothill Blvd, Pasadena, CA 91107, United States",https://www.ulta.com/stores/pasadena-ca-143,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",Bath & Body Works,"Sp #7360, 7362 Carson Blvd, Long Beach, CA 90808, United States",https://www.bathandbodyworks.com/?cm_mmc=local_BBW01181,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",Ulta Beauty,"21650 Valley Blvd, City of Industry, CA 91789, United States",https://www.ulta.com/stores/city-of-industry-ca-1405,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",Ulta Beauty,"3534 Rosemead Blvd, Rosemead, CA 91770, United States",https://www.ulta.com/stores/rosemead-ca-1110,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",SEPHORA at Kohl's,"21818 Valley Blvd, City of Industry, CA 91789, United States",https://www.sephora.com/happening/stores/kohls-at-cityofindustry,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",Ulta Beauty,"2395 E Imperial Hwy b, Brea, CA 92821, United States",https://www.ulta.com/stores/brea-ca-1772,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",Bath & Body Works,"2134 Montebello Town Center, Montebello, CA 90640, United States",https://www.bathandbodyworks.com/?cm_mmc=local_BBW00628,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",Nordstrom,"300 Los Cerritos Center, Cerritos, CA 90703, United States",https://www.nordstrom.com/store-details/nordstrom-los-cerritos-center?utm_source=google&utm_medium=organic&utm_campaign=fls&utm_content=322&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=fls,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",Ulta Beauty,"574 N Euclid St, Anaheim, CA 92801, United States",https://www.ulta.com/stores/anaheim-ca-1087,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",Bath & Body Works,"8980 Apollo Way, Downey, CA 90242, United States",https://www.bathandbodyworks.com/?cm_mmc=local_BBW02542,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",SEPHORA at Kohl's,"1201 S Fremont Ave, Alhambra, CA 91803, United States",https://www.sephora.com/happening/stores/kohls-at-alhambra,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-117.97,"34.0522,-117.971862128549",SEPHORA at Kohl's Chino Spectrum Center,"4093 Grand Ave, Chino, CA 91710, United States",https://www.sephora.com/happening/stores/kohls-at-chino-spectrum-cntr?utm_source=gmb&utm_medium=Yext,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.25_-118.11,"34.247250766618116,-118.1077810642745",SEPHORA,"1000 Universal Studios Blvd Space #144 & 146, Universal City, CA 91608, United States",https://www.sephora.com/happening/stores/universal-city-walk?utm_source=gmb&utm_medium=Yext,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.25_-118.11,"34.247250766618116,-118.1077810642745",SEPHORA,"1403 N Victory Pl, Burbank, CA 91504, United States",https://www.sephora.com/happening/stores/burbank-empire-center,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.25_-118.11,"34.247250766618116,-118.1077810642745",Nordstrom The Grove,"189 The Grove Dr, Los Angeles, CA 90036, United States",https://www.nordstrom.com/store-details/nordstrom-the-grove?utm_source=google&utm_medium=organic&utm_campaign=fls&utm_content=349&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=fls,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.25_-118.11,"34.247250766618116,-118.1077810642745",THE MOST (K-Fashion K-Beauty) Boutique,"3605 1/2 W 6th St, Los Angeles, CA 90020, United States",http://www.themostla.com/,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.25_-118.11,"34.247250766618116,-118.1077810642745",Ulta Beauty,"7100 Santa Monica Blvd Suite 210, West Hollywood, CA 90046, United States",https://www.ulta.com/stores/west-hollywood-ca-156,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.25_-118.11,"34.247250766618116,-118.1077810642745",CHANEL FRAGRANCE & BEAUTY,"655 N La Peer Dr, West Hollywood, CA 90069, United States","https://services.chanel.com/en_US/storelocator/store/violet+grey,+inc-60930.html?y_source=1_MTQ5MzA5MjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D",,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.25_-118.11,"34.247250766618116,-118.1077810642745",Ulta Beauty,"4550 W Pico Blvd c321, Los Angeles, CA 90019, United States",https://www.ulta.com/stores/los-angeles-ca-748,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.25_-118.11,"34.247250766618116,-118.1077810642745",Glenpro Beauty Center,"717 E California Ave, Glendale, CA 91206, United States",https://glenpro.beauty/,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.25_-118.11,"34.247250766618116,-118.1077810642745",Benefit Cosmetics Boutique & BrowBar,"8387 W 3rd St, Los Angeles, CA 90048, United States",https://www.benefitcosmetics.com/en-us/services.html?open-booking=1&k=30068A4Z8AT9W54SwkIlq7i52eOwwFmi&y_source=1_OTkwNjQxMi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.25_-118.11,"34.247250766618116,-118.1077810642745",Bath & Body Works,"4550 W Pico Blvd, Los Angeles, CA 90019, United States",https://www.bathandbodyworks.com/?cm_mmc=local_BBW02624,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.25_-118.11,"34.247250766618116,-118.1077810642745",MAC Cosmetics,"2117 Galleria Way Space # DU09, Glendale, CA 91210, United States",https://stores.maccosmetics.com/us/ca/glendale/2117-glendale-galleria?y_source=1_MTMwMTUyMTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.25_-118.38,"34.247250766618116,-118.3796189357255",Bluemercury,"1402 Montana Ave, Santa Monica, CA 90403, United States",https://stores.bluemercury.com/ca/santa-monica/34833/,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.25_-118.38,"34.247250766618116,-118.3796189357255",SEPHORA,"24201 Valencia Blvd, Valencia, CA 91355, United States",https://www.sephora.com/happening/stores/valencia?utm_source=gmb&utm_medium=Yext,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.25_-118.38,"34.247250766618116,-118.3796189357255",SEPHORA,"6600 Topanga Canyon Blvd, Canoga Park, CA 91303, United States",https://www.sephora.com/happening/stores/canoga-park?utm_source=gmb&utm_medium=Yext,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.25_-118.38,"34.247250766618116,-118.3796189357255",Lush Cosmetics Valencia Town Center,"24201 Valencia Blvd, Valencia, CA 91355, United States",https://www.lush.com/us/en_us/?y_source=1_ODM2OTIxOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.25_-118.38,"34.247250766618116,-118.3796189357255",SEPHORA,"14006 Riverside Dr, Sherman Oaks, CA 91423, United States",https://www.sephora.com/happening/stores/sherman-oaks-westfield-fashion-square?utm_source=gmb&utm_medium=Yext,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.25_-118.38,"34.247250766618116,-118.3796189357255",SEPHORA,"9300 Culver Blvd Suite 109, Culver City, CA 90232, United States",https://www.sephora.com/happening/stores/the-culver-steps?utm_source=gmb&utm_medium=Yext,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.25_-118.38,"34.247250766618116,-118.3796189357255",SEPHORA,"9301 Tampa Ave, Northridge, CA 91324, United States",https://www.sephora.com/happening/stores/northridge-fashion-center?utm_source=gmb&utm_medium=Yext,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.25_-118.38,"34.247250766618116,-118.3796189357255",Nordstrom,"21725 Victory Blvd, Canoga Park, CA 91303, United States",https://www.nordstrom.com/store-details/nordstrom-topanga?utm_source=google&utm_medium=organic&utm_campaign=fls&utm_content=341&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=fls,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.25_-118.38,"34.247250766618116,-118.3796189357255",Ulta Beauty,"6130 Laurel Canyon Blvd STE 105, North Hollywood, CA 91606, United States",https://www.ulta.com/stores/north-hollywood-ca-1560,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-118.52,"34.0522,-118.515537871451",Bluemercury,"21600 Hawthorne Blvd, Torrance, CA 90503, United States",https://stores.bluemercury.com/ca/torrance/34953/,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-118.52,"34.0522,-118.515537871451",Ulta Beauty,"6000 Sepulveda Blvd Suite 2200, Culver City, CA 90230, United States",https://www.ulta.com/stores/culver-city-ca-562,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-118.52,"34.0522,-118.515537871451",Del Amo Fashion Center,"3525 W Carson St, Torrance, CA 90503, United States",https://www.simon.com/mall/del-amo-fashion-center,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_34.05_-118.52,"34.0522,-118.515537871451",Bath & Body Works,"14006 Riverside Dr, Sherman Oaks, CA 91423, United States",https://www.bathandbodyworks.com/?cm_mmc=local_BBW00490,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_33.86_-118.38,"33.85714923338188,-118.3796189357255",L'OCCITANE EN PROVENCE,"100 Citadel Dr, Commerce, CA 90040, United States",https://www.loccitane.com/on/demandware.store/Sites-OCC_US-Site/en_US/Stores-ShowStore?id=04OCST307&y_source=1_MTM3MjIxMzYtNzE1LWxvY2F0aW9uLndlYnNpdGU=,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_33.86_-118.38,"33.85714923338188,-118.3796189357255",Julie's Beauty & Fashion accessories.,"23435 Avalon Blvd, Carson, CA 90745, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_33.86_-118.38,"33.85714923338188,-118.3796189357255",Bluemercury,"6420 Pacific Coast Hwy Suite E-100, Long Beach, CA 90803, United States",https://stores.bluemercury.com/ca/long-beach/172234/,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_33.86_-118.38,"33.85714923338188,-118.3796189357255",SEPHORA,"6000 Sepulveda Blvd Suite #1341, Culver City, CA 90230, United States",https://www.sephora.com/happening/stores/culver-city?utm_source=gmb&utm_medium=Yext,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_33.86_-118.38,"33.85714923338188,-118.3796189357255",Lynwood Perfumes,"13016 Avalon Blvd, Los Angeles, CA 90061, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_33.86_-118.38,"33.85714923338188,-118.3796189357255",Benefit Cosmetics Boutique & BrowBar,"1210A Montana Ave, Santa Monica, CA 90403, United States",https://www.benefitcosmetics.com/en-us/services.html?open-booking=1&k=5YBC0K8H233ZMvmWUND74ed5DYAXw0WM&y_source=1_OTkwNjQxMS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_33.86_-118.11,"33.85714923338188,-118.1077810642745",The Makeup Stop,"2800 Main St unit 726, Santa Ana, CA 92705, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_33.86_-118.11,"33.85714923338188,-118.1077810642745",The Cosmetics Company Store,"20 City Blvd W Suite B-2, Orange, CA 92868, United States",http://www.thecosmeticscompanystore.com/?utm_medium=yext&utm_source=gmb,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_33.86_-118.11,"33.85714923338188,-118.1077810642745",The Room Beauty Shop,"20 City Blvd W Suite 907B, Orange, CA 92868, United States",http://www.theroombeautyshop.com/,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_33.86_-118.11,"33.85714923338188,-118.1077810642745",Du Monde Cosmetics & Perfume,"9200 Bolsa Ave Suite 131, Westminster, CA 92683, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_33.86_-118.11,"33.85714923338188,-118.1077810642745",The Makeup Shop,"616 S Main St, Santa Ana, CA 92701, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_33.86_-118.11,"33.85714923338188,-118.1077810642745",Discount Perfume & Cosmetics,"1440 S Anaheim Blvd Space H-24, Anaheim, CA 92805, United States",,,
true,Boutique Cosmetics Store,Los Angeles,Los Angeles_33.86_-118.11,"33.85714923338188,-118.1077810642745",Bath & Body Works,"3525 W Carson St #156, Torrance, CA 90503, United States",https://www.bathandbodyworks.com/?cm_mmc=local_BBW00139,,
true,Soap store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",100% Pure,"2983 College Ave, Berkeley, CA 94705, United States",https://www.100percentpure.com/,,
true,Soap store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",Ancient Ways,"4075 Telegraph Ave, Oakland, CA 94609, United States",http://ancientways.com/,,
true,Soap store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",Hawaiian Soap & Candle Co,"37769 Niles Blvd, Fremont, CA 94536, United States",,,
true,Soap store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",L'OCCITANE EN PROVENCE,"865 Market St, San Francisco, CA 94103, United States",https://www.loccitane.com/on/demandware.store/Sites-OCC_US-Site/en_US/Stores-ShowStore?id=04OCST304&y_source=1_MTM3MjIxMzMtNzE1LWxvY2F0aW9uLndlYnNpdGU=,,
true,Soap store,San Francisco,San Francisco_37.97_-122.28,"37.96995076661812,-122.27692875322165",ZGO Perfumery,"600 Castro St, San Francisco, CA 94114, United States",http://www.zgoperfumery.com/,,
true,Soap store,San Francisco,San Francisco_37.97_-122.28,"37.96995076661812,-122.27692875322165",Rainbow Grocery Cooperative,"1745 Folsom St, San Francisco, CA 94103, United States",http://www.rainbow.coop/,,
true,Soap store,San Francisco,San Francisco_37.97_-122.28,"37.96995076661812,-122.27692875322165",Birdy Botanicals,"1883 Hayes St, San Francisco, CA 94117, United States",http://www.birdybotanicals.com/contact.php,,
true,Soap store,San Francisco,San Francisco_37.97_-122.28,"37.96995076661812,-122.27692875322165",EO Products,"90 Windward Way, San Rafael, CA 94901, United States",http://www.eoproducts.com/,,
true,Soap store,San Francisco,San Francisco_37.97_-122.28,"37.96995076661812,-122.27692875322165",Local Take,"4122 18th St, San Francisco, CA 94114, United States",http://www.localtakesf.com/,,
true,Soap store,San Francisco,San Francisco_37.97_-122.28,"37.96995076661812,-122.27692875322165",Diptyque Geary Street,"73 Geary St, San Francisco, CA 94108, United States",https://stores.diptyqueparis.com/en/diptyque-san-francisco,,
true,Soap store,San Francisco,San Francisco_37.97_-122.28,"37.96995076661812,-122.27692875322165",Seabenefit,"3001 Bridgeway #263, Sausalito, CA 94965, United States",http://www.seabenefit.com/,,
true,Soap store,San Francisco,San Francisco_37.97_-122.56,"37.96995076661812,-122.56187124677834",Salt + Clay Collective,"29 Bolinas Rd, Fairfax, CA 94930, United States",https://www.saltclaycollective.com/,,
true,Soap store,San Francisco,San Francisco_37.97_-122.56,"37.96995076661812,-122.56187124677834",Cole Hardware,"956 Cole St, San Francisco, CA 94117, United States",http://www.colehardware.com/,,
true,Soap store,San Francisco,San Francisco_37.97_-122.56,"37.96995076661812,-122.56187124677834",Bath & Body Works,"5687 Bay St, Emeryville, CA 94608, United States",https://www.bathandbodyworks.com/?cm_mmc=local_BBW01586,,
true,Soap store,San Francisco,San Francisco_37.97_-122.56,"37.96995076661812,-122.56187124677834",Oaktown Spice Shop,"2132 Fillmore St, San Francisco, CA 94115, United States",http://www.oaktownspiceshop.com/,,
true,Soap store,San Francisco,San Francisco_37.77_-122.70,"37.7749,-122.70434249355668",Polk & Post Convenience Store,"1101 Post St, San Francisco, CA 94109, United States",,,
true,Soap store,San Francisco,San Francisco_37.77_-122.70,"37.7749,-122.70434249355668",The Epicurean Trader,"1909 Union St, San Francisco, CA 94123, United States",https://theepicureantrader.com/,,
true,Soap store,San Francisco,San Francisco_37.77_-122.70,"37.7749,-122.70434249355668",The Epicurean Trader,"465 Hayes St, San Francisco, CA 94102, United States",http://www.theepicureantrader.com/,,
true,Soap store,San Francisco,San Francisco_37.77_-122.70,"37.7749,-122.70434249355668",Indian Market & Liquor,"1546 Guerrero St, San Francisco, CA 94110, United States",http://sfindianmarket.com/,,
true,Soap store,San Francisco,San Francisco_37.77_-122.70,"37.7749,-122.70434249355668",World Market,"2040 Redwood Hwy, Greenbrae, CA 94904, United States",https://stores.worldmarket.com/ca/greenbrae/2040-redwood-highway.html,,
true,Soap store,San Francisco,San Francisco_37.77_-122.70,"37.7749,-122.70434249355668",Loop Convenience Store,"950 Hillside Blvd, Daly City, CA 94014, United States",http://loopneighborhood.com/,,
true,Soap store,San Francisco,San Francisco_37.58_-122.28,"37.579849233381886,-122.27692875322165",Cole Hardware,"627 Vallejo St., San Francisco, CA 94133, United States",http://www.colehardware.com/,,
true,Soap store,San Francisco,San Francisco_37.58_-122.28,"37.579849233381886,-122.27692875322165",Tropical Fresh Handmade Soap,"6221 Broadway Ave, Newark, CA 94560, United States",,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",Luxury Beauty Store,"2710 Livermore Outlets Dr, Livermore, CA 94551, United States",https://www.premiumoutlets.com/outlet/san-francisco/stores/luxury-beauty-store,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",The Pink Shop By Ccosmetics,"384 Jackson St STE 1, Hayward, CA 94544, United States",https://ccosmetics.shop/,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",L'OCCITANE EN PROVENCE,"Terminal 1, 780 S Airport Blvd Space #33, San Francisco, CA 94128, United States",https://www.loccitane.com/en-us/boutique-locator,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",SEPHORA at Kohl's,"15555 E 14th St, San Leandro, CA 94578, United States",https://www.sephora.com/happening/stores/kohls-at-sanleandro,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",Uptown Beauty,"36 E 4th Ave, San Mateo, CA 94401, United States",,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",Bath & Body Works,"1 Sun Valley Mall, Concord, CA 94520, United States",https://www.bathandbodyworks.com/?cm_mmc=local_BBW00369,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",Neiman Marcus,"150 Stockton St, San Francisco, CA 94108, United States",https://stores.neimanmarcus.com/stores/sanfrancisco/ca/sanfrancisco/1012,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",SEPHORA,"2 Embarcadero Ctr Level, San Francisco, CA 94111, United States",https://www.sephora.com/happening/stores/san-francisco-embarcadero?utm_source=gmb&utm_medium=Yext,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",Ulta Beauty,"4948 Dublin Blvd, Dublin, CA 94568, United States",https://www.ulta.com/stores/dublin-ca-148,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",SEPHORA at Kohl's,"2302 Monument Blvd, Pleasant Hill, CA 94523, United States",https://www.sephora.com/happening/stores/kohls-at-pleasanthill,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",SEPHORA at Kohl's Alameda,"2201 S Shore Center, Alameda, CA 94501, United States",https://www.sephora.com/happening/stores/kohls-at-alameda?utm_source=gmb&utm_medium=Yext,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",Ulta Beauty,"2245 S Shore Center, Alameda, CA 94501, United States",https://www.ulta.com/stores/alameda-ca-637,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",Ulta Beauty,"2250 Bridgepointe Pkwy, San Mateo, CA 94404, United States",https://www.ulta.com/stores/san-mateo-ca-1651,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",Ulta Beauty,"2015 Crow Canyon Pl, San Ramon, CA 94583, United States",https://www.ulta.com/stores/san-ramon-ca-1426,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",Ulta Beauty,"1975 Diamond Blvd Suite D130, Concord, CA 94520, United States",https://www.ulta.com/stores/concord-ca-799,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",SEPHORA,"115 Hillsdale Mall Space #1016, San Mateo, CA 94403, United States",https://www.sephora.com/happening/stores/san-mateo-hillsdale?utm_source=gmb&utm_medium=Yext,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",Ulta Beauty,"155b Crescent Plaza, Pleasant Hill, CA 94523, United States",https://www.ulta.com/stores/pleasant-hill-ca-1442,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",Ulta Beauty,"3090 W Jack London Blvd, Livermore, CA 94551, United States",https://www.ulta.com/stores/livermore-ca-1385,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",Sami African Imports,"10815 MacArthur Blvd, Oakland, CA 94605, United States",,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",Bath & Body Works,"85 Broadway Ln, Walnut Creek, CA 94596, United States",https://www.bathandbodyworks.com/?cm_mmc=local_BBW02347,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.77_-122.13,"37.7749,-122.13445750644331",Nordstrom,"1200 Broadway Plaza, Walnut Creek, CA 94596, United States",https://www.nordstrom.com/store-details/nordstrom-broadway-plaza-in-walnut-creek?utm_source=google&utm_medium=organic&utm_campaign=fls&utm_content=421&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=fls,,
true,Boutique Cosmetics Store,San Francisco,San Francisco_37.97_-122.28,"37.96995076661812,-122.27692875322165",Candy Doll,"1737 Post St #385, San Francisco, CA 94115, United States",https://candydollbeauty.com/,,
